index,M1100 Cement Industry,M1200 Food Industry,M1300 Plastics Industry,M2500 Construction Materials and Construction,M2200 Automobile Industry,M9900 Others,M1400 Textile and Fiber,M3700 Sports and Leisure,M2328 Electronic Components,M1500 Electrical Machinery,M1600 Electrical Equipment and Cables,M1722 Biotechnology and Medical Care,M1721 Chemical Industry,M1800 Glass and Ceramics,M1900 Paper Industry,M2000 Steel Industry,M3800 Home and Lifestyle,M2100 Rubber Industry,M2600 Shipping Industry,M2325 Computers and Peripherals,M2324 Semiconductors,M2331 Other Electronics,M2327 Telecommunications and Networking,M2326 Optoelectronics,M2329 Electronic Distribution,M2330 Information Services,M2900 Trade and Retail,"M9700 Oil, Electricity, and Gas",M2700 Tourism and Hospitality,M3600 Digital and Cloud Services,M3500 Green Energy and Environmental Protection
2018-04-10,1201428.8983288545,1108892.4588383303,1248145.833392223,1514197.6322767558,1673245.1964151233,1067533.579585553,974793.028991279,878211.6264520366,1606700.012045048,1647578.9994382919,1380641.7442611863,980112.1614604301,1320814.444315562,1232441.4406626532,1558894.883233222,1626978.2988103516,1620485.4272342576,1184838.549734539,1101516.1889565375,1069330.7091862035,1997725.9462405134,1356610.8811041103,1106386.1965392232,1266440.876027359,1311582.5095762413,1208161.1798293332,1073267.187581416,1244700.8851311433,998841.6781216142,1134936.2333946459,1456895.2530115547
2018-04-11,1199847.6648582125,1105123.283147001,1254584.8545447674,1518696.843267202,1673847.4351055773,1073473.69939822,970048.9617929255,883651.8519540421,1617706.4147996984,1647343.8538080323,1384160.9433913117,977406.7107598681,1322041.0920445994,1261464.3766883467,1551812.5233510258,1649956.6633653608,1617667.9380090034,1187339.1460371932,1116341.5056150942,1066611.5696731475,2005433.491248641,1357858.8319699296,1106679.43290997,1327228.6981162578,1314540.7031674476,1212331.4919733205,1082632.5162234018,1255033.4899962514,994280.79789069,1131747.1511705883,1483550.2781213128
2018-04-12,1197472.621889508,1111485.6220293415,1263177.5517269662,1530464.1715396966,1677678.8424012193,1075623.1028852733,966716.8429537605,882679.6111045486,1622410.19466482,1646704.082230685,1363736.9929473044,971456.5664077182,1326184.1650172118,1271980.791442021,1551259.917622615,1644364.8120420408,1614752.0980585515,1187713.6019052516,1115864.8273348815,1065959.461826739,2002890.9218984188,1364442.860603027,1106190.1459255863,1356728.076691244,1326397.5840171117,1219162.6685583729,1087149.1818290984,1258769.9535523455,985748.279222131,1131747.1511705883,1459494.5046646844
2018-04-13,1196386.8039339562,1120299.9191805606,1261038.422480868,1519986.2696150336,1682821.198580701,1073016.713924191,972760.980679408,876455.4275172302,1631458.071637057,1638693.4267964296,1358732.9399978735,964051.1215089349,1332096.1051396818,1263222.7904512812,1546260.3849905431,1622171.3076332475,1612687.637303579,1189658.8943943337,1115353.8414191804,1065575.9129891738,2014209.1231460255,1376394.9835955482,1110813.7482415556,1368362.256297458,1324172.866185017,1220775.2515276286,1095457.1985843421,1254120.0507457803,987325.3179295602,1134945.24510522,1466659.906276541
2018-04-16,1195993.351833819,1111588.9584698325,1258899.334816005,1515034.0760312611,1681264.0620729225,1071192.217682504,970367.7332385057,885229.0381036818,1622683.7674459359,1631786.524715608,1354988.5886054644,958003.0282804024,1327670.6874438669,1264487.8479984996,1529283.601006434,1615982.2759104762,1604004.897922381,1181947.7022747719,1103678.037442672,1060667.3828769373,2013356.6721487432,1369812.881243097,1106828.4692983574,1408929.6570596804,1315481.6152346411,1218516.2308765976,1098541.8212202052,1254189.4513134654,985242.5078714293,1134945.24510522,1464089.8536295828
2018-04-17,1191946.1596057808,1104965.4183616755,1248240.2228858478,1501927.033907759,1652241.628157772,1068783.2961058787,962526.5215960366,885927.5076056027,1614346.025166264,1611895.1474235125,1352618.4883624571,944835.9681013625,1314669.5277613099,1261224.2063992573,1515399.4548702245,1608784.056152066,1596872.2384127488,1169121.4595754177,1097513.829312016,1051613.3104765331,1947315.795599731,1346761.700867315,1091496.463758632,1359607.8930836383,1299972.2754552942,1203016.117493965,1090380.0095270402,1249318.909190319,982168.5739697188,1138143.3390458145,1443213.5796016578
2018-04-18,1191749.4116848428,1105961.2378925737,1246101.1146251296,1511877.1695659184,1644909.7836400908,1073212.2807310587,959531.8220850665,882871.682766365,1612597.213586809,1624855.487247175,1347477.434404904,947769.2182487799,1318636.9849444767,1269218.6054679018,1517884.4480164396,1615658.6007500493,1596167.3885367985,1168870.0399768674,1101155.9687739671,1052787.1092405624,1948644.4147559782,1348713.785495951,1084916.4587550112,1379733.6449333525,1301375.3070511576,1198787.0456966076,1101271.756738358,1254703.8834245142,980630.2137141227,1134954.2063133619,1464794.378385472
2018-04-19,1205884.2770427018,1107437.8145423515,1250390.456248425,1517201.5751616703,1644386.0214027409,1080684.6074900269,962250.440847486,892485.9107668619,1620069.8953019313,1622870.597581126,1352057.1186377583,952508.0275972399,1320764.8341903074,1273109.0620119546,1513582.8384362857,1634991.445454749,1599088.6086010498,1172798.285499303,1105933.4637191938,1055242.4348474697,1986263.585125221,1353097.3189930997,1089324.9462040167,1362694.838442955,1303261.359071633,1201453.3414635053,1096620.2050628194,1255197.3038969573,981960.1161003958,1134954.2063133619,1447172.9490182125
2018-04-20,1210245.7057791692,1109835.4423295385,1252533.2909446135,1519657.2108692722,1642728.0023656162,1075004.399469549,961495.423865484,890276.5945452458,1615445.1294177542,1617733.8481300669,1353942.6386723418,953712.9662727144,1327372.5191489572,1283859.4601356562,1513515.814429174,1635647.7725243373,1599088.6086010498,1174687.7978708174,1109107.8680541185,1052384.6054451931,1974680.171548509,1341085.0264528305,1086894.3806402164,1358815.1554565886,1302505.4963852032,1201414.9718698733,1094870.9155543467,1251785.5952717448,982025.9614364314,1128584.902074271,1414464.042952475
2018-04-23,1217890.5547401905,1113304.8043073122,1246126.7200738357,1528683.0834066852,1629735.5833099114,1073204.6731721398,958978.1931988451,877777.4533654073,1605856.6573840259,1594291.4038231077,1348840.5910648392,976899.7410490427,1330156.820504629,1278782.7406500042,1509508.4341990252,1651112.103509058,1599039.3731121512,1173880.574942572,1108632.3766791616,1048076.0944962702,1952318.8735361376,1317681.154223618,1076479.453353765,1320161.7590799595,1294535.7608695258,1203256.3990265867,1106235.855374372,1251222.9527107584,980786.4884636204,1130182.8685447446,1432633.5514460166
2018-04-24,1216309.1423964223,1105559.8847376504,1243987.5262766515,1518625.259855891,1624137.5086317137,1081019.2589213776,955543.0849973854,870061.7356317305,1587617.3855048788,1590738.3056892108,1321200.0668400484,953293.195992349,1316134.8975928342,1241459.5590440664,1494936.5680602395,1618135.8330749897,1590454.6015705343,1162078.4081099671,1098179.4725382153,1039511.3946178504,1897432.9071198578,1286871.9965054188,1061638.159156058,1309641.8614920138,1276941.1116083988,1182604.9471356252,1089440.5792800835,1248689.4276421107,975222.7819955334,1128587.1582499696,1382472.2773123703
2018-04-25,1213541.0598279755,1103041.9252299196,1241848.374062317,1515815.93770258,1609198.8713838942,1089759.9503930304,958259.5655722475,870452.5768809777,1581472.5337135568,1595368.0609671432,1337580.2174770418,951856.0478193252,1319531.3408182727,1252216.3230242662,1488661.1447092101,1626369.268976522,1587489.4788492557,1164250.6372793997,1099202.0129891438,1039591.8635212685,1881403.704216929,1297566.7304032927,1062994.5586155269,1341649.7580847053,1285942.5669086461,1186531.3579836837,1118456.0517675274,1237269.7730713435,973072.6348305239,1128587.1582499696,1398370.6541671096
2018-04-26,1220987.9607951574,1098410.4585388198,1239709.1802670122,1494311.7611071935,1594595.6732892315,1100925.7432972505,947556.633429674,870180.7966742306,1565391.4031008023,1585668.739059068,1314045.275281322,956005.6236429109,1301674.3163146898,1224342.7389391523,1476813.4742539597,1592509.9574728976,1594604.960310855,1189302.5097815453,1090016.045566552,1030216.3927043634,1871340.202569317,1275193.5217212872,1044882.0185575978,1292409.897704341,1277846.8505460755,1174626.665778542,1115882.4785917627,1241083.6566953987,967095.2196966339,1128587.1582499696,1372686.1639918156
2018-04-27,1228133.8839473473,1098693.8690781116,1239709.1802670122,1504135.7127680879,1614841.172601634,1096240.9022771392,948015.7636550633,870180.0099658417,1571402.707021077,1588414.7339699443,1318755.367133687,958161.5965724915,1306681.3368390454,1241979.4451855086,1493051.5178279218,1588262.5389583977,1600962.9366249957,1187652.212540673,1092828.679212854,1029898.4955005255,1890262.310938922,1289187.3594788457,1059030.9490120676,1311814.459163506,1280661.659796341,1174890.1707339224,1139575.12339963,1242740.6630937522,965384.809862601,1128587.1582499696,1395615.8443620773
2018-04-30,1229023.852409467,1115783.573707033,1243998.6255194119,1522155.6499773178,1604519.093293638,1094757.4740977525,954817.634367755,881079.7235661318,1584508.3279987038,1591782.4240631566,1335129.8016863833,965578.7685836692,1315002.6697126494,1265961.5334595067,1507096.3919611129,1589918.1908141095,1600913.643786716,1195683.8225631576,1112442.0649607738,1036197.2802540367,1898860.2670444078,1290176.5449527712,1064814.9799707793,1327066.348957374,1288395.7301046182,1185172.6718079415,1148641.2267023942,1243303.5663893246,973482.0087043752,1128587.1582499696,1390212.1035255492
2018-05-02,1233187.9195092823,1119168.6295728565,1248288.070786466,1531621.5626059705,1599670.6125269397,1087466.1673397839,947285.4460008765,881246.4636855295,1593594.2684544716,1585793.5537600636,1319576.090080969,966941.6054559934,1316038.9298291975,1255871.3124821212,1511588.2058298844,1570340.473669005,1604566.108496843,1202269.8300586771,1108249.1180915253,1035105.138836012,1901966.9664788595,1300944.3527080421,1058805.9196644018,1321484.6953400285,1299466.8333371691,1185980.4206941775,1146422.314444237,1244608.514735262,969450.4434318391,1133387.8581574913,1361667.0870869488
2018-05-03,1219724.1347940539,1117622.2261979945,1246151.3242034726,1526409.3451633744,1602877.1319861116,1079489.0709238334,944702.6468657167,881940.39276669,1593717.4413767564,1573405.9333137565,1305681.6373759897,960100.7872520434,1311310.4609865383,1243069.2092674002,1505620.1410364057,1568798.1889972796,1614274.311222336,1194180.2100373989,1096764.7327139233,1034845.250658351,1890683.540577715,1277819.7946527803,1052443.7674004296,1352482.08585933,1289950.6713426306,1188336.3191883082,1154264.7114583636,1243825.6637848883,973290.7182647501,1144616.86765873,1337327.9243198812
2018-05-04,1226210.5129330491,1118716.163313147,1246151.3242034726,1523276.151070605,1590126.5791147344,1069994.4349795084,942534.1627114447,882739.0606129718,1589995.7808176007,1572984.9605491327,1306107.0474853003,955312.0307729555,1313817.3427246613,1237629.9734713356,1499666.2892291315,1563553.9210986837,1602399.867686776,1183639.9015688119,1092250.3592177778,1038167.9784183224,1890278.7905192627,1274678.62910645,1052124.1068355227,1333436.9823777936,1292037.0006579712,1186065.2039753913,1138578.644114721,1246236.3294019685,972821.6555496275,1144616.86765873,1311462.4015686947
2018-05-07,1225221.0802959905,1128245.2039944006,1246151.3242034726,1525808.9965011452,1591307.0189291455,1075588.5381800204,941441.8411794794,890193.3059348686,1603134.0414799638,1577973.8693010774,1302828.1158052795,961682.6522601682,1318594.435584031,1273369.203146979,1499509.9397141435,1565708.9972116402,1606499.504286337,1174159.4098941248,1096989.3050802182,1042135.7417936703,1921103.5407829012,1284631.7019173494,1052506.1780817776,1340692.7476927591,1302906.0876359993,1190078.6076770483,1167554.627720271,1244844.5198355643,974507.2326420109,1144616.86765873,1304044.7173267864
2018-05-08,1238708.0827537035,1123590.7133607757,1252602.4177007861,1527451.4804250211,1592622.7681538041,1080310.1654662495,942552.1553011745,890264.9279863748,1609659.7933157815,1615095.5014529137,1300494.4734505657,957890.3498804739,1321556.2166330186,1284020.875858466,1514474.752990478,1562751.3375457947,1610694.741927766,1181248.2512458414,1096885.80837149,1047704.8834123354,1942916.0208960106,1304540.6006363276,1057251.8583383837,1371002.1410359098,1309106.8870942069,1195890.4635852983,1165824.9173945228,1245613.1739627928,977194.5748017352,1141428.4586367912,1284098.5473736941
2018-05-09,1236840.8132808765,1133090.8813745084,1246184.3780136756,1532148.136502083,1580335.5599950806,1078067.7567578913,942129.980195732,892039.8867568453,1611063.468540718,1606230.6514195635,1313021.5160477362,955727.2478120966,1318720.09802816,1262571.9302685729,1504839.2248123183,1577088.9870232306,1607016.8024667911,1176321.3922068526,1099157.183867414,1042913.3600071676,1954051.1222802442,1317229.2332628842,1061362.3385928732,1381407.1414326408,1309333.6906186773,1189410.9090565583,1158070.9437476003,1245054.643927712,977098.579532059,1141428.4586367912,1301525.5532653523
2018-05-10,1245502.2705776156,1132859.4551747811,1256954.9868423098,1532409.9356692056,1592535.2088944016,1074374.8064635196,943435.1649047177,889423.4293168116,1624311.2905824753,1611541.191428821,1306061.8012301105,953915.5443055219,1316834.337976089,1255505.8295163703,1498322.5092735852,1576717.5864097734,1614860.1542908063,1177021.9327140292,1100519.604248284,1061059.1049791125,1991689.634900658,1341358.7979929806,1073348.4551353739,1419725.3384763028,1310637.8046229826,1200260.3416842225,1167312.584261091,1250855.6186059038,980872.8754494784,1144625.7989430102,1301784.7753685082
2018-05-11,1247372.3988783017,1138844.9875523187,1259101.7297085165,1529194.6350248908,1577766.8531944684,1069087.209465272,941194.9761453222,882597.3061484012,1622538.9304466061,1588683.393198929,1304344.6099262799,948936.2697302236,1315055.3780555483,1259272.1030486263,1514734.5292372997,1582414.7775665324,1612861.8528598037,1186253.7830679668,1099737.3103889881,1057906.2322821838,1977799.104101905,1337826.3511238697,1061747.4916400553,1487703.1709314086,1312126.2564494074,1189263.4103072078,1192360.9732004155,1254872.766975817,976069.9091747268,1141437.365042365,1316954.5222571131
2018-05-14,1257733.622916833,1138039.6031574279,1252683.3582622786,1537764.0142531125,1582394.8741348493,1065034.029005087,947671.4433033257,884390.3248696616,1626402.4967951092,1577963.645622325,1308658.8362642338,948483.4507459558,1321279.8310801666,1298457.8474257437,1505669.7003845405,1578664.2042262126,1605419.2092541463,1201182.2612552368,1090753.2371164397,1060516.576035701,2042311.1728677861,1363237.514449852,1058195.7094797413,1544207.0088325758,1305869.8384045227,1189052.4009538377,1174906.1914731443,1250868.4374132452,966189.7458649933,1138248.9311475111,1303376.9954466375
2018-05-15,1244954.8928696858,1127384.3543431724,1250540.2089506462,1552734.0219205923,1570111.9393933348,1061939.088016823,945723.6238333553,871156.2982615712,1604354.5965790362,1562829.129221617,1315999.8182726728,959642.6167401877,1320314.9426488657,1271171.7931776405,1504136.9699597033,1579472.5824737046,1601931.4176179632,1199373.5580230174,1084504.6992597436,1054816.430211145,2061132.404023551,1364318.317093752,1046614.4956789812,1612439.2971086414,1309481.93555829,1181604.9156730466,1159647.4269418993,1251427.2292813845,959789.9390443854,1138248.9311475111,1311953.2430905479
2018-05-16,1245889.688400505,1129241.3872163298,1252687.0374505706,1554489.4288399152,1560074.8424297539,1076355.4346104434,957486.8693687326,867576.6543079768,1569070.5880670422,1557884.630979174,1314978.406424205,954433.9953048908,1316724.7700803531,1257121.1219629531,1493710.5427599135,1570833.2768413576,1603471.8054212683,1210294.7953427045,1080223.459827064,1049990.5541886413,2087055.5167661963,1384804.912244988,1037814.8419087267,1561811.4855688862,1324957.1034971662,1185215.503283472,1137000.8693037657,1257920.6024006235,959577.6273173317,1141446.321484828,1307941.5431147313
2018-05-17,1252265.2070612742,1130062.6582204893,1254833.8241493483,1567520.4900772716,1574052.4328296678,1074824.3957247518,959694.7061255733,872682.5751995728,1573426.648276301,1557185.9838761608,1309663.2144416892,947334.6193523431,1318835.7401898878,1262642.1511157257,1495179.6621768107,1567206.6090712918,1604074.9262808159,1216964.9537660477,1072101.6285937135,1056569.7786340408,2051902.4700891953,1366404.5297461313,1046387.4165635811,1584738.4798171192,1325842.2622315758,1184950.9226872034,1126558.7825699756,1250674.3635517128,954021.8802196183,1144643.7118280015,1303580.448593421
2018-05-18,1263569.8427996405,1137024.0996271083,1274287.9493143954,1582708.0564653673,1579713.6709700068,1065279.596867488,962826.7419067869,870579.4799223314,1572182.8849129286,1543832.3152938513,1309710.0206187214,950900.127320857,1321108.769781156,1265529.4114788335,1498639.2080478396,1567612.0702538693,1604773.3868249797,1216823.543716914,1077528.0073916826,1063421.3595710509,2050465.767604393,1362680.7737612117,1042030.932094537,1559525.7918407335,1324801.5723298665,1185917.1698712183,1142416.2904467033,1254625.9687610671,952800.2266066052,1144643.7118280015,1297453.050256784
2018-05-21,1267075.2747993572,1150470.6294181875,1272144.5086209723,1582417.669688487,1581682.422298955,1067482.6736651284,961330.3317553485,864137.2489522196,1600529.3640863635,1567794.8900992363,1315055.511713011,953911.5618876141,1325717.7281062615,1259258.5183625983,1490610.2541515748,1565751.892904052,1599654.9640168522,1207359.8353735327,1079096.7973612854,1069013.6028960308,2063311.25364752,1376139.6432553031,1047851.6264536433,1647127.5482454926,1338591.7654836902,1191314.1470218888,1138963.7589471163,1251605.0287553808,954680.6546686323,1147841.1021769824,1304463.028088227
2018-05-22,1254944.8057852266,1151880.9036713203,1267861.2803215063,1576267.2709773397,1583136.3813402532,1078277.3630359515,954381.3637042161,866701.6280318786,1598820.1671975802,1562087.039950472,1310759.8782304944,947347.2935712249,1322418.979582589,1259324.0281122287,1482365.264749108,1563422.8577790216,1596626.1425174726,1210870.3256372453,1081065.2454800452,1070826.8864405148,2039598.0527258618,1373915.8377637526,1054794.5926095734,1695715.872589843,1332569.1113111807,1188720.6838652955,1156468.8736322215,1260083.159563833,955587.7115123353,1146245.7392219445,1307177.123008595
2018-05-23,1243850.3802363134,1150491.8914945556,1267861.2803215063,1583176.343462886,1600541.471604709,1091130.03734843,953795.0913982993,866634.0886507663,1598506.6621188682,1560978.4528951065,1308210.9810123553,951857.8901999585,1325092.2714381348,1246649.4060182415,1476359.3389845612,1555041.0019587085,1595927.9817891428,1208142.0903892566,1076441.0639637378,1066383.0973683982,2063874.2559387428,1373982.1140296762,1054023.5586616744,1684531.2714033811,1333143.9095701561,1194124.323322105,1145693.8027852334,1254604.5062431009,950934.4690807429,1143057.2337639863,1297528.6489510247
2018-05-24,1246419.2954140147,1164872.5188112673,1263578.0520358025,1605963.6487869003,1598393.9561192207,1102416.0557164066,955197.859827597,864058.2639674059,1628908.8264676149,1565422.1294373376,1307096.3833323242,961831.7626715787,1326709.583260481,1243878.1061787333,1474681.9882658778,1552944.0675139623,1600314.6472556933,1201648.9583172803,1085047.5633877337,1066202.418913891,2083841.7388539051,1396760.9441833817,1063019.7811370792,1678870.6277094455,1335987.155655743,1202178.6178389823,1159580.8558624675,1253553.0351825373,955079.1443452261,1143057.2337639863,1297277.13704824
2018-05-25,1241644.427778326,1157657.8034012131,1261434.5574292168,1607538.4045798855,1594288.1520072895,1098451.421972336,954309.3834367655,856842.3938522019,1632210.28785531,1576847.5571589982,1305425.184369471,953130.5048831436,1325867.3317745565,1244168.8168388847,1471247.9688613876,1547486.5375866862,1595243.6649608263,1201605.7948635663,1080400.811553842,1061941.0486934267,2127384.0748088798,1381668.3360106268,1068269.3824203522,1648429.9894643265,1329892.0753147148,1203957.4197846805,1145121.2906861124,1252074.3350976172,952297.6861288684,1143057.2337639863,1290245.8934807698
2018-05-28,1241003.0208915118,1154352.8143009024,1255015.160527052,1611257.7564404055,1592609.9646580543,1091901.508121539,953254.7229526482,860030.859019468,1663059.609855495,1576947.5643332012,1294477.9033914886,948096.8965050064,1330711.2934243781,1254771.1214727827,1469669.4717283254,1545649.51486937,1592769.143459203,1199253.5181027271,1082133.4443299694,1062617.3445295177,2178125.730555208,1384581.3743999966,1084985.8816580817,1731892.3976913076,1338454.7624477835,1208176.857961548,1154606.1009205903,1252567.6161739177,953275.8606132172,1143057.2337639863,1281134.4745201746
2018-05-29,1230835.1735365745,1157477.6343121869,1252871.7306035876,1607247.6365447007,1587948.864168915,1088950.8784138795,959671.2043687733,860874.806401183,1652926.4943453283,1564543.4129554275,1306891.7664933268,946515.8469338135,1335865.183952928,1292235.6624459804,1475597.8105920944,1546129.1501331935,1592214.0105576264,1198821.6922323513,1077875.5963465692,1062313.5115091596,2223283.7371728136,1372226.1575117994,1085572.7930614154,1773247.1397820471,1343044.0958310335,1199721.0701829712,1149675.471200098,1256453.6478775286,946235.4111353582,1143057.2337639863,1281834.9791869603
2018-05-30,1228326.8989673383,1159765.5647023367,1252871.7306035876,1604796.9955587995,1582823.059942135,1078306.2600633055,975405.5188097211,844268.0393432782,1654033.256658452,1563228.1820366592,1316789.8932548144,949098.7732784834,1329179.3098652936,1269705.4319835838,1470538.7204875653,1539974.7709598087,1588583.4094609076,1202868.170647937,1072241.6605215603,1051943.8577852894,2252609.9936871887,1369561.5591881913,1076758.3813047742,1822648.0743919776,1332504.5151760606,1204463.0855245388,1142435.256655353,1251531.3629970176,947330.0967260187,1131936.3225051844,1285781.612699599
2018-05-31,1229666.4139340825,1158964.6572947397,1261482.3302783407,1613957.524933243,1586664.2770966457,1106663.3589548315,989384.8038226571,852165.5964723128,1670946.1676529103,1571205.4982118122,1336752.3518110097,957726.4424335841,1332582.0874480582,1285259.2928026987,1475646.040763392,1548863.7691151262,1586394.5955598399,1215942.9007746035,1078131.0035727504,1050589.8163577595,2241192.94567727,1365742.834261913,1074880.6272845627,1893874.3237438814,1337017.0411417654,1214700.909866302,1154057.0909342652,1251596.887713653,953294.5266070956,1131936.3225051844,1301686.9345139808
2018-06-01,1235987.5278532854,1157290.2660830475,1263629.5547365898,1626738.9346047547,1601544.884168188,1104456.9616508211,1002107.6129157603,860473.0593414824,1681473.9060014584,1578187.5413942144,1333491.5550167535,960700.9959285699,1339036.4338262521,1277646.0427860138,1482394.778881765,1562628.1761370855,1595594.8329745673,1212118.9170243994,1082373.5963768463,1060341.979450998,2260963.263707212,1377576.4385145777,1099754.8266458425,1938403.6759406049,1342843.7199296122,1215804.3721663158,1177008.2926604878,1263549.3146747686,956437.8636868546,1131936.3225051844,1286294.7763660932
2018-06-04,1253446.2433487617,1159540.98010991,1263620.5648937058,1643372.8844629861,1604239.8240883572,1112944.7642503614,1000991.9689808213,862232.7655039857,1700395.1034663413,1583431.3099018529,1330313.0521510513,959338.8646124271,1337789.5064500198,1295912.3171998376,1505431.8479040025,1570936.496640019,1611637.117761275,1218446.8605166946,1084754.164026152,1059325.9518188199,2284443.733718163,1404722.6701338205,1123675.064254253,1976977.0676180425,1356979.9259774797,1223968.0850205438,1187159.9065560552,1257887.2077308265,957561.798431039,1122386.6023901026,1303116.4780294704
2018-06-05,1251045.5789045861,1160655.8690105572,1253063.8461540106,1631582.596204243,1599607.1261249897,1114709.9882736416,999078.2695755603,867371.6545408155,1714120.7938221858,1581547.6761509913,1327187.7323131158,961656.4920650192,1352156.9156847065,1279283.3167835725,1492183.1287676645,1566394.0636223298,1618729.242852884,1222567.4286083253,1083770.7665353902,1056281.1270230147,2269748.2332010013,1409970.8471534739,1146802.3555225295,2044863.775446395,1354600.785508855,1226842.0883748797,1182995.7647907212,1255583.209176704,954210.2656317275,1122386.6023901026,1290930.5200676892
2018-06-06,1248569.5315880748,1159135.2444482497,1259440.8230923696,1649800.0139661087,1604831.9303962523,1117615.7980398606,1000688.5595211101,872009.4926827988,1780631.0623910897,1590057.1796340088,1329458.5013444826,960272.0260019945,1342146.938169739,1294480.945013556,1515808.8452378523,1571614.6183980978,1623868.9716783029,1234417.6198287106,1087029.2939210203,1062028.8498482099,2306672.9401914985,1411390.9768279726,1158637.9699102594,2081193.0229555632,1360011.8186027862,1239739.7387373068,1184464.0651592824,1253883.0617234826,962348.9826617143,1125588.4056482436,1300573.0871380577
2018-06-07,1251050.4989273434,1155761.1707093765,1255207.3492445543,1660993.061802115,1613905.8091309513,1117721.3891081528,996212.2785346945,874507.500580526,1810030.326817706,1594405.5942312567,1331861.724389768,966436.2137680844,1341962.9449939502,1289841.8149457674,1504378.116947034,1569102.7740054796,1627242.7042906233,1231134.3914278974,1089471.7075726956,1063714.9688293703,2304023.8160606073,1439651.689872831,1161522.433257099,2032239.4912896452,1363487.0023810852,1244915.1666850327,1191537.5002145364,1254450.283143175,967372.1316879108,1122395.6842700923,1305895.7087717317
2018-06-08,1245486.2726086613,1153214.5170965514,1259455.1497574786,1659760.036750885,1600758.2636747696,1115480.5953972656,992627.4238562781,873518.2272765761,1823747.952134632,1584197.994345004,1334670.9547267181,959725.3696698947,1341502.4996054904,1289637.8161999073,1499077.8289793145,1568868.361891951,1623947.462309101,1241198.973703727,1086489.7792028517,1059320.0386053456,2313738.934378155,1421169.9212268915,1160526.1286249054,2002552.462367844,1360361.7311277105,1234926.4875269688,1188413.8797772184,1255017.5262058736,963744.0107532738,1125597.5134358779,1302670.223017904
2018-06-11,1242045.3050624134,1150218.5814342427,1253110.226711563,1644872.4821231714,1586822.029995836,1129136.14345346,1000448.7130886157,874719.233733389,1841310.9683630858,1582608.4998137024,1332930.945909769,964550.1240483079,1330911.2390738036,1296857.5331849875,1487254.737671796,1572214.3372028938,1612274.3463049426,1244926.4869976114,1089212.7427027805,1067476.8779874083,2356051.2076518214,1423861.9666813114,1174962.7476464503,2038007.57259487,1376528.1555265323,1233281.884654116,1193683.834593845,1252104.8459789867,960288.858749992,1128799.3426078046,1306224.758646906
2018-06-12,1238528.9233588239,1142879.3625914014,1259487.4396855768,1643196.8153320944,1593347.9051422754,1145617.5451825692,999126.5340756521,878610.1526169742,1871605.1051515092,1573008.5417666438,1348312.1561792996,960048.4019375247,1335623.7418221422,1280140.9438021537,1488907.7834226172,1566323.648056415,1612471.5612407145,1269473.3405104436,1088491.9443993208,1064036.080194684,2420318.474841752,1418785.1090906677,1200251.7350480887,1988891.1829472394,1379005.4454910604,1243141.0602024735,1190944.9553199306,1250971.1482797498,961351.9365717993,1128799.3426078046,1297026.363542301
2018-06-13,1239148.7525507167,1139419.2791617278,1257368.8631474266,1630764.5585428565,1588017.25209928,1143258.674443115,1000293.4230133074,876841.6790339223,1841011.5017811803,1571744.0068379801,1346795.6558406937,961281.4127304289,1341224.156505555,1268731.4973198783,1485563.1634873862,1578600.4724984562,1606182.3256341135,1289672.006456511,1092344.8161081446,1057265.1375590917,2399984.297496954,1419923.8396574007,1214887.4611485822,1917437.9809200463,1371615.712267585,1235366.1690988564,1189142.5901478857,1244313.4105330114,960573.9484486056,1125606.5697014083,1323315.5858376077
2018-06-14,1235089.9829239773,1143867.734480013,1253135.2386093338,1626605.0627378875,1583185.6951641098,1148548.2877041,1001976.092832576,875231.1750329203,1833625.2249587548,1562807.5715865754,1335961.0547292074,955045.4457862931,1332814.2774433736,1258410.3187572437,1468691.127033819,1589542.928046395,1617060.7666748124,1266636.346517908,1091011.8429579297,1049712.2077308595,2396511.7892802707,1409280.65039203,1233645.2076558373,1928882.3144504377,1390104.862533096,1212195.7085436713,1189258.6940838334,1244880.642928836,961765.5597287529,1128808.4246344217,1314638.2759924144
2018-06-15,1235709.7686707685,1140960.329833138,1255257.4089756976,1622531.5954970734,1594836.9421076002,1148236.579375257,996574.9847214239,876570.4034911421,1841487.8406195368,1564044.2262968274,1342716.2040747956,954892.9981339746,1328099.4836720852,1248103.2355781975,1470435.397201317,1580086.4496280996,1611838.6888975727,1264499.3633963075,1089912.7584928079,1050909.2091485334,2405158.877231003,1414665.4529723863,1236022.0520369534,1954904.7929777312,1404659.5034624387,1215466.8313448522,1186327.668711393,1245810.1379278903,955412.5078157702,1128808.4246344217,1311965.779551089
2018-06-19,1223917.6569764584,1139961.9368049602,1248912.2410132599,1616306.4245434476,1589859.3793380342,1134076.3039601103,989779.9972632766,857114.4320638455,1832752.2872603147,1558270.9279024596,1332690.7974138197,945517.7247109677,1323241.4050978515,1228809.2957667941,1454675.1167636542,1590311.086053104,1606813.2456013847,1226132.5304684173,1078544.3888833148,1055818.052026841,2384762.9496602514,1397174.6105203447,1228776.8805761442,1990943.447751646,1387876.3006883254,1201609.5865710364,1184797.4206049852,1243748.4905359766,955891.5642189961,1128808.4246344217,1318479.8802900428
